m_id,m_reseau,m_nom,m_intro,m_special,m_addr1,m_addr2,m_cp,m_dpt,m_ville,m_pays,m_horaire,m_horaire_fin,m_tel,m_tel2,m_telprive,m_web,m_contact,m_contact2,m_mail,m_mail_prods,m_mail_mag,m_latitude,m_longitude,m_region,m_bio,m_double,m_modif,m_photo
52,0,La Grange aux Chênes,"Point de vente collectif qui regroupe 5 exploitations agricoles. L&#146;offre de produits en magasin est réduite car le magasin fonctionne majoritairement sur commande. Les commandes se font par mail, par tel ou en magasin. Le magasin est ouvert uniquement les semaines impaires.",Viande de porc bio - Volailles festives - Lait cru - Vins d&#146;Anjou - Pain bio - Miel de fleurs,La Malmongère,-,49280,49,Saint-Christophe-du-Bois,France,-,0,241569370,241565288,0,www.grangeauxchenes.fr,-,-,,,"grangeauxchenes@laposte.net,grangeauxchenes@gmail.com",47.0588,-0.973718,18,3,0,1,0
54,0,La Belle Ferme,Des paysans Bio unis au sein d’un point de vente collectif vous proposent les produits de leurs fermes.<br>Le magasin propose exclusivement des produits issus de l’Agriculture Biologique.<br><br>Nos jours d&#146;ouverture :<br>Toute l’année du lundi après midi au samedi de 9 h à 12 h 30 et de 15 h à 19 h," - Pain  - Fromages de chèvre, brebis et vache - Viandes de porc, agneau, boeuf et veau - Fruits et légumes de saisons - Vollailes - Produits transformés",82 chemin de Valveranne,Parc Naturel Régional du Lubéron,4100,4,Manosque,France,-,0,492875956,-,0,www.labelleferme.net,-,-,,"christine.chaix2@wanadoo.fr,cdaq@orange.fr,loucalais@hotmail.fr,info@lureluberon.com,agnes.ladret@orange.r,earl.jeanferaud@wanadoo.fr,contact@fermedespelissones.fr,salicisrobert@wanadoo.fr,sylvanades@orange.fr",contact@labelferme.com,43.8449,5.80897,21,4,0,1,1
55,0,Le Panier Paysan,"A l’initiative de quelques paysans, nous nous sommes regroupés pour créer une boutique de producteurs : Le Panier Paysan.<br><br>Notre démarche est d’essayer de préserver l’avenir de nos petites fermes ainsi que notre environnement tout en privilégiant les circuits courts entre les producteurs et les consommateurs, en leur garantissant des prix justes. <br><br>Tous les producteurs du Panier Paysan s’engagent à respecter la charte nationale des producteurs fermiers et/ou le cahier des charges de l’agriculture biologique, lesquels refusent les OGM.<br><br>Au Panier Paysan, venez vous approvisionner directement auprès des producteurs sur une large gamme de produits de qualité en grande majorité issus de l’agriculture biologique.<br><br>Venez nous rencontrer pour échanger : il y a toujours un paysan pour vous accueillir !<br><br>Le magasin est ouvert du lundi au vendredi de 10h à 19h non stop et le samedi matin de 10h à 13h",Vins bio - Viande de bœuf bio - Canard gras - Viande d&#146;agneau bio  - Légumes bio - Bières bio - Volailles - Miels bio - Articles en mohair et pelote de laine ,Place de la Poste,-,12330,12,Nuces-Valady,France,-,0,565462135,665247432,0,http://panierpaysan12.wixsite.com/panier-paysan-nuces,Audrey PILLE,Carine Tison,,"lafermedesalzet@laposte.net,lestronques@cegetel.net",panierpaysan@orange.fr,44.4426,2.44288,14,3,0,1,0
56,0,Les Producteurs de La Grande Bastide,Point de vente collectif créé en 2009 par une trentaine de producteurs. Ce magasin propose une large gamme de produits du terroir ainsi que du poisson méditerranéen pêché localement ,Spiruline - Ecrevisses - Canard gras - Bière à la châtaigne - Daube - Cassoulet - Vins Côtes de Provence - Eaux florales,Chemin de La Rouvière,-,83520,83,Roquebrune-sur-Argens,France,-,0,601176613,-,0,www.grandebastide.com,-,-,,lamieailee@free.fr,gdebastide@gmail.com,43.415,6.68445,21,3,0,1,0
57,3,Ma Product&#146;Yon Locale,Ce magasin de producteurs a été initié par un petit groupe de 9 agriculteurs qui ont des productions différentes mais complémentaires. Leur offre est étoffée par les produits en dépôt vente de nombreux autres producteurs.,Confiture de sureau - Bière Trompe Souris -  Boudin blanc - Foie gras de canard - Cosmétiques au lait d&#146;anesse - Caramel au beurre salé,13 rue d&#146;Aizenay,-,85000,85,La Roche-sur-Yon,France,-,0,228975835,-,0,www.maproductyonlocale.com,-,-,,"lemoulinmigne@wanadoo.fr,earl.lerisson@lerisson-gourmand.com,gaec.lagoichonniere@orange.fr,sources-et-saveurs@orange.fr,auxplaisirsdantan@sfr.fr",maproductyonlocale@orange.fr,46.6816,-1.44177,18,1,0,1,0
58,0,Ô Saveurs Paysannes,"20 producteurs fermiers dont beaucoup de Bio se sont regroupés au sein de la coopérative Ô Saveurs Paysannes Tarnaises pour vendre directement et ensemble leurs différents produits. Leur lieu de vente dispose d’un espace restauration où tous les plats proposés sont réalisés à partir des produits frais du magasin.<br><br>Horaires d&#146;ouverture :<br>Du mardi au samedi, de 10h00 à 19h00",Pâtés de légumes - Foie gras de canard - Magrets de canards - Poulets fermiers bio - Viande de porc bio,Lieu-dit Le Prestil,-,81990,81,Le Sequestre,France,-,0,563433768,-,0,www.o-saveurs-paysannes.fr,-,-,,,osaveurspaysannes@orange.fr,43.9154,2.09669,14,3,0,1,0
59,0,La Petite Ferme,Situé à proximité de Limoges ce point de vente qui existe depuis 1993 rassemble 13 producteurs coopérateurs de la région. La gamme de produits est étoffée par les apports de producteurs complémentaires issus d&#146;autres terroirs.,Volailles festives - Bœuf de race Limousine - Lait cru bio - Canard demi-sauvage - Jus de kiwi bio - Escargots,Le Bas Fauré,-,87110,87,Le Vigen,France,-,0,555302933,-,0,www.la-petite-ferme.com,-,-,,"christophe.aumaitre@orange.fr,ferme.du.bas.ligoure@gmail.com,lesvergersbiodevertougit@gmail.com,lescargotvigeoyeux@gmail.com,fermedebusserolles@orange.fr",contact@la-petite-ferme.com,45.7792,1.31251,12,3,0,1,0
60,3,Secrets de Paysans,C&#146;est un groupe de 10 producteurs fermiers nivernais qui se sont associés pour créer ce magasin de producteurs. Un moyen d&#146;assurer eux-mêmes la promotion et la vente de leurs produits.,Foie gras de canard - Huile de noix - Truites Arc-en-ciel - Escargots - Volailles festives - Plantes médicinales - Crottin de Chavignol,6 avenue du 8 Mai 1945,-,58660,58,Coulanges-Lès-Nevers,France,-,0,386610712,-,0,www.secretsdepaysans.com,-,-,,"fg.co@orange.fr,earl.olivier.laporte@orange.fr,jean-francois.vavon@sfr.fr,laetitiagoulinet@gmail.com,lerucherdelecole@wanadoo.fr",secretsdepaysans@orange.fr,47.0006,3.17691,4,1,0,1,0
61,0,Terres d&#146;Arrée,Les producteurs et artisans adhérents de l&#146;association Terres d&#146;Arrée Bro an Are gèrent collectivement ce magasin. On y trouve des produits alimentaires et artisanaux locaux.,Truite fumée - Saumon fumé - Cidre Guillevic - Laine mohair - Miel de bruyère - Miel de bourdaine,Le Bourg,-,29190,29,Saint-Rivoal,France,-,0,298814910,-,0,,-,-,,,"fdcivam29@wanadoo.fr,broanare29@wanadoo.fr",48.3495,-3.99633,5,3,0,1,0
62,0,Au Fil des Saisons,"Regroupement de 6 fermes qui proposent collectivement leurs produits à majorité issus de l’agriculture biologique. La gamme est étoffée par d’autres produits fermiers ou biologiques provenant de producteurs locaux. La viande de porc est bio ainsi que les légumes, le pain, les fromages et de nombreux produits laitiers.<br><br>Horaires d’ouverture :<br>le mardi : 16h – 19h<br>le jeudi : 9h – 12h<br>le vendredi : 16h – 19h<br>le samedi : 10h30 – 12h30",Galettes de blé noir - Sel de Guérande - Agneau élevé sous la mère,7 ter rue Saint-Julien,-,44130,44,Bouvron,France,-,0,240544489,-,0,www.aufildesaisons.unblog.fr,-,-,,"aurelie.bouligand@laposte.net,bois.suzin@wanadoo.fr,earldufricheblanc@orange.fr,nicole.sellier@free.fr",aufildesaisons@yahoo.fr,47.4174,-1.84769,18,3,0,1,0
63,4,Belaun Aldude,"7 éleveurs associés en coopérative qui ont en commun les outils de transformation et le magasin. On y trouve principalement des salaisons et de la charcuterie de porc basque mais on peut aussi commander de la viande fraiche de porc, de veau, d’agneau et de mouton. D’autres spécialités du pays basque sont présentes en magasin. <br><br>HORAIRES<br>Du 16 mai au 15 novembre<br>du lundi au samedi : 10h-13h et 15h-19h.<br>Du 15 novembre au 15 mai<br>du lundi au vendredi : 10h-13h et 15h-18h. ",Porc de race basque Kintoa - Agneau de lait Belaun - Ossau Iraty - Piment d&#146;Espelette,Route Départementale 948,-,64430,64,Aldudes,France,-,0,559378940,-,0,www.belaun-aldude.com,-,-,,"xole.aire@orange.fr,jean-michel.urricariet@orange.fr",contact@belaun-aldude.com,43.0938,-1.42585,2,0,0,1,0
64,0,Couleurs Paysannes,"Le magasin, ouvert en 2012, est une coopérative qui regroupe une soixantaine de producteurs de la région. Ce point de vente n’est pas simplement un magasin, c’est un lieu d’échanges et de rencontres où les liens entre consommateurs et producteurs sont enfin renoués. <br><br>Pour plus d’informations vous pouvez consulter notre site internet ou notre page Facebook @CouleursPaysannes.<br><br>NOS HORAIRES<br>du Lundi au Samedi de 9 heures à 19 heures.",Viande de cabri - Viande de bœuf bio - Spiruline - Escargots - Truites - Truffes noires - Safran - Jus d&#146;argousier - Foie Gras,Les Quatre Chemins,Route Départementale 4,4210,4,Valensole,France,-,0,492721496,-,0,www.couleurs-paysannes.fr,-,-,,"brigitte.pastour@wanadoo.fr,bossenicolas@hotmail.fr,contact@lesEscargotsDuVerdon.com,lentrecoteseynoise@free.fr,Tbaurain@free.fr,info@saveursdestruques.com,contact@domaine-de-rousset.fr,contact@virevent.fr,contact@plateau-valensole.fr,jasricavy@club-internet.fr,domaine.lablaque@wanadoo.fr",bonjour@couleurs-paysannes.fr,43.8005,5.83416,21,3,0,1,1
65,0,Ferme de la Jonquille,"La Jonquille est une association de producteurs fermiers auvergnats qui œuvre pour la promotion et le maintien d&#146;une agriculture locale et traditionnelle. On trouve les produits de ces nombreux producteurs au magasin ""Ferme de la Jonquille"", sur le marché de Saint-Joseph ou directement à la ferme.",Fourme de Rochefort - Vin Côte d&#146;Auvergne Châteaugay - Foie gras de canard - Escargots - Florimiel,Route de Saint-Sauvés,-,63820,63,Laqueuille,France,-,0,473655319,473722662,0,www.la-jonquille.fr,-,-,,,contact@la-jonquille.fr,45.651,2.73307,3,0,0,1,0
66,0,L&#146;Ilot Fermier,"Ce magasin a vu le jour grâce à quelques producteurs qui se sont associés pour créer cette structure collective. Des éleveurs de volailles fermières, de canards gras, de porcs, d&#146;escargots, des producteurs de pommes et une productrice de plants potagers.",Viande d&#146;autruche - Viande de bœuf Rouge des Prés - Foie gras de canard - Produits comestiques à base de lait d&#146;ânesse,75 Avenue de Paris,-,53940,53,Saint-Berthevin,France,-,0,243017820,-,0,-,-,-,,"guillaume.meignan@orange.fr,becsfermiers@wanadoo.fr,Plessis.jeanyves@orange.fr,ferme.du.theil@orange.fr,lquideau@wanadoo.fr,vergerdemaisonneuve@orange.fr,catherine.souvestre@nornet.fr ",ilot.fermier@orange.fr,48.0687,-0.806154,18,3,0,1,0
69,0,La Cahute Fermière,"Ce magasin a vu le jour grâce à un groupe de sept producteurs. Un éleveur de porc sur paille, un éleveur de bovins de race Charolaise ou Blonde d&#146;Aquitaine, un éleveur de volailles, un cultivateur de pommes de terre et rhubarbe, un éleveur de vaches laitières, un éleveur de moutons et un cultivateur de légumes anciens.",Volailles festives - Poulet roux - Jambon Fumet d&#146;Izel,1 avenue Régis Pollet,ZAC des Hauts de France 2,62970,62,Courcelles-Lès-Lens,France,-,0,321373578,-,0,www.lacahutefermiere.fr,-,-,,franck.hembert@orange.fr,contact@lacahutefermiere.fr,50.4073,3.0115,15,1,0,1,0
70,0,La Croisée des Fermes,"Une petite dizaine de producteurs tient ce magasin. Des producteurs de volailles, de fromages de vaches et de veaux de lait, de fromages de chèvres et de cabris, de vins et de kiwis, de lapins, de légumes et de fruits.",Volailles festives - Veau de lait - Rigottes de Condrieu - Kiwis - Foie gras de canard - Lentille verte du Puy - Jus de pêche blanche,104 place de la Mairie,-,69360,69,Solaize,France,-,0,478028842,-,0,www.lacroiseedfermes.canalblog.com/,-,-,,"elisabeth.cornut@orange.fr,info@la-charade.com,mc.delpon@wanadoo.fr,contact@poulerousse.fr",lacroiseedesfermes@wanadoo.fr,45.6209,4.87208,22,1,0,1,0
71,0,La Ferme de Vialard,Association créée en 2005 avec 8 producteurs de la région. Ils sont aujourd&#146;hui une vingtaine de producteurs à proposer les produits de leurs exploitations dans le cadre d&#146;une vente directe.,Foie gras de canard - Veau de lait - Sorbets - Spiruline,Vialard,-,24200,24,Carsac-Aillac,France,-,0,553319850,-,0,http://www.la-ferme-de-vialard.com/,-,-,,"mvergne24@hotmail.com,gaecdelapouretie@orange.fr,denis.bourgin@sfr.fr",,44.8644,1.25256,2,2,0,1,0
72,0,La Maison Paysanne,"Née de la volonté d&#146;une poignée de producteurs locaux, le magasin de  l&#146;association La Maison Paysanne a ouvert ses portes en Octobre 2012. Les producteurs qui forment le noyau dur de l&#146;association représentent 6 exploitations.",Kiwis - Truffe noire du Périgord - Noix - Foie gras d&#146;oie - Sanglier - Cassoulet,26 Avenue de la Libération,-,24260,24,Le Bugue,France,-,0,553534956,-,0,www.lamaisonpaysanne.canalblog.com,Jean-paul Dubos,-,,"castaing@grangeneuve.fr,tripben2003@yahoo.fr",lamaisonpaysanne@orange.fr,44.9158,0.926025,2,3,0,1,0
73,0,Au Panier des 7 Vallées,LE MAGASIN A FERME SES PORTES EN AOUT 2015,,CE MAGASIN A FERME SES PORTES DEFINITIVEMENT,-,,,,France,-,0,,-,0,,-,-,,,,0,0,0,0,0,1,0
74,0,Le Goût des Saisons,"Le magasin appartient à 5 associés agriculteurs qui représentent 13 exploitations du Lot-et-Garonne et des Landes. Pour élargir leur offre de produits et mutualiser les charges liées au loyer et à l&#146;embauche de salariés, le magasin accueille une trentaine d&#146;exploitations. Pas de permanence de producteurs dans ce magasin qui commercialise ses produits dans le cadre d&#146;une vente indirecte.",Melon - Asperge - Fraise - Vinaigre de miel - Canard gras - Lait de chèvre,889 avenue du Maréchal Foch,-,40000,40,Mont-de-Marsan,France,-,0,558793571,-,0,www.le-gout-des-saisons.com,-,-,,,legoutdessaisons40-47@orange.fr,43.898,-0.488222,2,1,0,1,0
75,3,"Le Luberon Paysan, Pays d&#146;Apt",Une vingtaine d’agriculteurs associés approvisionnent régulièrement le magasin en produits locaux issus de l’Agriculture de Parc Naturel Régional du Luberon. Les producteurs assurent la vente à tour de rôle ...<br><br>HORAIRES DE JANVIER A PÂQUES<br>Du Lundi  au Samedi : de 9h à 12h30 et de 15h à 19h<br>Fermé le dimanche<br>HORAIRES DE PÂQUES A DECEMBRE<br>Du Lundi au Samedi : de 9h à 12h30 et de 15h à 19h<br>Le Dimanche : de 9h à 12h30,Huile d&#146;olive - Eaux florales - Huiles essentielles - Fleurs,661 avenue de Lançon,Parc Naturel Régional du Luberon,84400,84,Apt,France,-,0,490058819,-,0,www.luberon-paysan-apt.com,-,-,,"sollier-claude@orange.fr,brigitte.pastour@wanadoo.fr",,43.8847,5.37802,21,2,0,1,0
76,0,Le Marché de Nos Collines,"Le Marché de nos Collines est une Coopérative Agricole, un point de vente directe, créé en octobre 2003 par 21 producteurs locaux, avec la volonté de proposer le fruit de leur travail directement aux consommateurs.<br>Nous souhaitons en toute transparence, informer sur nos pratiques naturelles et respectueuses de l’environnement et créer un lien convivial autour de notre terroir et de nos produits de qualité.<br>Chaque adhérent est également engagé dans la gestion de la coopérative. Nous sommes présents deux par deux pour assurer la mise en rayon et la vente. Chaque jour vous rencontrerez des producteurs différents qui pourront répondre à vos sollicitations.<br><br>HORAIRES<br>Du mardi au samedi : 8h à 19h<br>Le dimanche : 9h à 12h30",Huile d&#146;olive de Nice - Vin rosé Côte de Provence - Huiles essentielles - Eaux florales - Fleurs cristallisées - Sirop de rose - Sirop de violette,9 Route d&#146;Opio,-,6650,6,Le Rouret,France,-,0,493773421,-,0,www.lemarchedenoscollines.fr,-,-,,,marchedenoscollines@wanadoo.fr,43.673,7.00486,21,3,0,1,1
77,0,Le Panier des Fées,"Le Panier des Fées est le fruit d’une association de 3 producteurs du Pays de la Roche aux Fées : la charcuterie fermière « La Cordière » dont les porcs sont élevés sur paille et nourris avec les céréales produites sur l&#146;exploitation, la boulangerie fermière « Fagots et Froment » qui fabrique des pains au levain et la viande bovine de la « Ferme du Rozay » qui pratique l&#146;agriculture biologique. Le magasin privilégie la vente de ses produits par commande. ",Bière Sainte-Colombe - Safran - Foie gras de canard - Vin Graves rouge - Hydromel - Crème de caramel au beurre salé,La Ferme du Rozay,Route Départementale 99,35150,35,Esse,France,-,0,299470426,-,0,www.lepanierdesfees.com,-,-,,,contact@lepanierdesfees.com,47.9368,-1.43009,5,3,0,1,0
78,0,Le Tram&#146; paysan,"Les 25 producteurs du Tram’ paysan vous proposent une large gamme de produits alimentaires, tout ce qui est nécessaire pour faire ses courses en un même lieu. Beaucoup de leurs produits sont issus de l’agriculture biologique comme les légumes, les fromages de chèvre et de brebis, les oeufs, le pain, les pommes, les poires. La gamme des bières est brassée avec des malts et des houblons issus également de l’agriculture biologique.<br><br>HORAIRES<br>Vendredi : 9h à 13h et de 15h à 19h<br>Samedi : 9h à 18h",Sirop d&#146;aspérule odorante - Bières artisanales - Escargots - Agneau de lait - Miel de sapin - Volailles festives,5 Avenue du M. de L. de Tassigny,Centre Commercial Pierre Blanche,1200,1,Châtillon-en-Michaille,France,-,0,450488107,-,0,https://www.letrampaysan.org,-,-,,"francois_henry2000@yahoo.fr,pepinguy@orange.fr,contact@fermedelaubrac.net,benoit.berliet@gmail.com,alain.bosson@wanadoo.fr",,46.1267,5.812,22,3,0,1,0
79,0,Les Champs de l&#146;Ill,"Le magasin a été ouvert en Avril 2009 à l&#146;initiative de producteurs fermiers du Sundgau regroupés en GIE. Ce sont 6 exploitations associées qui proposent leurs produits ; Une spécialisée dans l&#146;élevage de veaux de lait, une autre fruitière et maraîchère, une ferme spécialisée dans l&#146;élevage et la transformation de porcs, une exploitation apicole en agriculture biologique, une ferme d&#146;élevage de volailles aussi en agriculture biologique et enfin une exploitation d&#146;élevage de vaches allaitantes et de génisses de race charolaise et limousine. Leur offre de produits est encore étoffée par l&#146;apport de producteurs dépositaires.",Veau de lait - Propolis - Gelée royale - Volailles festives - Asperges - Foie gras de canard - Cerf - Vins d&#146;Alsace - Munster - Plantes médicinales,"36, rue de Thann",-,68720,68,Spechbach-le-Bas,France,-,0,389255794,-,0,www.produits-fermiers-sundgau.fr,-,-,,"earlkoehl@orange.fr,krust.philippe@orange.fr,jose.pflieger@wanadoo.fr",,47.6695,7.22752,1,3,0,1,0
